작성일,좋아요 수,본문,해시태그,댓글 목록
jiu._.0119 | 2024-08-17 | 겁나 맛있겠다아😢
y1.azn_ | 2024-08-17 | 요아정에 탕후루 나오면 좋갰다
hala.alfahel | 2024-08-17 | ❤️
lovelmoira | 2024-08-16 | idaman sunoo
_lxqy3 | 2024-08-16 | 모자이크 해 줘서 고마워‪🫶
ginevra4_ | 2024-08-16 | Stessa macchinetta
shathaabujaber | 2024-08-16 | ❤️❤️❤️❤️😍
siyun1552 | 2024-08-16 | 입에서 연기가 나오는데요??
nnafzaa | 2024-08-16 | Wow it so amazaing 🔥
ismailova0_05 | 2024-08-16 | You're eating so good. 😢❤️
moeru_hono15 | 2024-08-16 | 좋은 슬픔! 맛있어 보여요!
noona.yxzv | 2024-08-16 | 2🙌🙌
miu9.23 | 2024-08-16 | 사란해요🩷
miu9.23 | 2024-08-16 | 1！"
2024-08-11,3.2만,동결건조 이모지 먹방!!🤩 50주,"#toctocsia, #톡톡시아, #먹방, #mukbang, #asmr, #동결건조, #이모지먹방, #emojimukbang","bbangji2350 | 2025-04-26 | 언닝 딸기동결건조 엄청!! 맛있어요❤️
ryan_kim_3602 | 2024-12-15 | ❤️❤️❤️❤️❤️
nderek_pusat_ | 2024-10-22 | Selalu setisfaing saat makan
fumiyosan | 2024-10-07 | この子大きくなったなぁ〜綺麗です❤️
ky.m1n_ | 2024-10-05 | 맛있다라고만 하지말고 무슨 맛인지도 좀 알려주세요
sii_f_itttt | 2024-09-19 | Penonton nya dimana ngeliat nya kemana 😢
ol88.90 | 2024-08-28 | 소리가 넘후 좋아영
serl_i1711 | 2024-08-26 | とてもおいしい
lyyq.1022 | 2024-08-15 | 테스트 가능mixue？
senacetinn16 | 2024-08-13 | I respect u u are so kind when u eat somethink u turn back
ghjubfcfvvf233 | 2024-08-12 | 어디서 샀어? 이제 사고싶다😍
y.ena16 | 2024-08-12 | 너무 예뻐여!!!
chzx.un__ | 2024-08-12 | 지렁이는 약간 딸기감기약맛 나던데,,,
ijinlove | 2024-08-12 | 소리가 좋아요❤️
chaulylove | 2024-08-11 | 👏
loulwa506 | 2024-08-11 | لنتي كي شي عندك باشيتا
tongzhaaa | 2024-08-11 | Looks good
louv_430 | 2024-08-11 | ❤️
c_al139 | 2024-08-11 | The dried halva looks really delicious."
2024-08-09,28.9만,(광고) 설탕무첨가 탕후루 화채는 처음이지?? CJ에서 개발한 제로슈가 달콤스위트리 설탕무첨가 제품을 사용하였습니다. 탕후루에는 과일에서 유래한 당이 함유되어있습니다. 수정됨 · 50주,"#달콤왕가탕후루, #탕후루, #왕가탕후루, #달콤바삭, #설탕무첨가, #신선과일","orsh__a | 2025-04-12 | like I said...its very good
asa._nour | 2025-04-05 | 😍😍P
vidi__vivi | 2025-02-02 | فقط اونجا که فوت کرد😂
1zxn0_ | 2025-01-27 | 사이다에 설탕 잇음
dorraabdelhak7 | 2025-01-22 | ذكرتني بي سونو من انهايبن
ka.na_1765 | 2025-01-21 | ？？？｢出たァ！出たァ！｣
lilwoomijn | 2025-01-11 | kukira es doger jir
chill__gay123 | 2025-01-09 | 많이먹어서 살찌는것이아닙니다 쉬지않고먹어서살찌는것입니다
aarilynwong | 2024-12-27 | ❤️❤️❤️
zeyroo_o | 2024-12-12 | 나만 신경쇠약에 걸린 걸까, 아니면 나만 곤경에 처한 걸까?
dursbk1 | 2024-12-09 | Пикми
emanu_elly2800 | 2024-11-24 | 😮
wawa.foryouuu | 2024-11-23 | es buah versi korea
bvlind | 2024-11-19 | Delicious Delicious
sungjao_15 | 2024-11-18 | Is it really not ice? But personally, I think ice is actually quite delicious. I want to eat or drink fruit😍
santps_4 | 2024-11-18 | 나는 당신의 비디오를 좋아합니다 당신은 정말 디바입니다😍
itsmetis16_ | 2024-11-09 | Kaya gua makan ice cream ditiup😭😭
_frootiii_26 | 2024-11-03 | U look like asa from babymonster
andre.w_grae | 2024-11-01 | ㅜ뭉ㄷ! 좀 양 ㅛㅑㅕ ㅠㅣㅐㅈ 요 ㅏㅜㅐ쟈ㅜㅎ 요 전 태ㅣㅇ ㅗ모모모ㅗ모모
_bolatbekqyzy.y_ | 2024-11-01 | @marr.go33 чем то похожа на твою дочь кажется
ryanthememedude | 2024-10-31 | The blow
ghi_bliz45 | 2024-10-31 | خدودها: 🍬🍡🍥💕🍭
consalvi.ludovica | 2024-10-31 | @eleo_rinaldi
len7nh | 2024-10-30 | ابي اجربهه 😾
jkarenpro | 2024-10-28 | Le soplaba kajsjjajakaja
krrnikaarnaakhthat | 2024-10-19 | 맛있어 보이네요.
tlinh.2508 | 2024-10-19 | yummy
queen_081256 | 2024-10-14 | Lengah dikit di tiupp
cimannies | 2024-10-12 | Ditiup 😭
aliceqina | 2024-10-11 | 그것도 제 버릇이에요ㅠㅠ
viennatai | 2024-10-10 | ❤️😂
kenia_lizbeth_2.0 | 2024-10-09 | Yo le soplo cuando creo que no me va a gustar😢
ky.m1n_ | 2024-10-03 | 저딴걸 왜먹는거지
iamfinethankyouteacherr_ | 2024-09-30 | หนูเปาทำไมลูก
shira_4332 | 2024-09-30 | Woww😍😍😍😍
seol.x00 | 2024-09-15 | 후~ 으엉? ㅋㅋㅋㅋㅌㄱㅋㄱㅋㄱㅋ
servvs_mik | 2024-09-08 | THATS SO GOOD
huang.xiangci | 2024-09-07 | ⋯立體口罩的最大受益者
majiaqo520lyw1314 | 2024-09-04 | 这画质糊的
berenwsp_ | 2024-09-01 | Abla bana da yapsana
heartz_kalia | 2024-08-30 | Bro looks like babymonster’s asa
liaa_7.2 | 2024-08-30 | plizzz smaaa
mccloiee | 2024-08-28 | 너가 불어버린 방식 😭
lv3rsaturn_006 | 2024-08-24 | As I said it's very good
mnsabumi | 2024-08-21 | Indo sendiri
tram3484anh | 2024-08-20 | ❤️❤️
zen_1025_ | 2024-08-20 | She was taking a blow before eating haha
jang_yuna_12_ | 2024-08-19 | 차가우신데 후~ 하시는거ㅋㅋㅋ👏👏
manarmy9513 | 2024-08-18 | The blow😂
manarmy9513 | 2024-08-18 | Waw nice 😍❤️
siyecao17 | 2024-08-17 | 中国🇨🇳美食糖葫芦😍
4mayl.lll | 2024-08-17 | ❤️
ketellenkayona | 2024-08-16 | 👏lovelu
dyx08_1221 | 2024-08-15 | this is from China😂 do you know?
lywje | 2024-08-15 | 이건진짜맛잏겟다
fborihk | 2024-08-15 | 我真的覺得很像你姐😍❤️
korea_hyundai_alliance_2013 | 2024-08-14 | 톡톡시아 님 몇살이세요??
yewn.6 | 2024-08-14 | 탕후루 화체가 아니라 당뇨걸리는 화체아님?
hadassa_hanna_ | 2024-08-14 | ⚘️⚘️
hadassa_hanna_ | 2024-08-14 | 😮😮😮😮😮
zinnia.jou_v | 2024-08-13 | @lifeissowet 나 요거 먹구싶어😢
manamikakudo | 2024-08-12 | 탕후루건강에안좋아요 먹지마세요ㅠㅜ
honoka.k07.16 | 2024-08-12 | ふーってしちゃうの可愛い
inas23_ | 2024-08-12 | It seems like fruit soup in my nation. The name is.. sop buah
ran_12828 | 2024-08-12 | あるあるwたまに冷たい物フーフーしちゃうw
felix_andreana | 2024-08-12 | @yong.lixx
ayauxvvnn | 2024-08-12 | Хванче
chew_kub | 2024-08-11 | 😍😍😍
taerrrrrrin | 2024-08-11 | 사이다랑 멘토스는ㄷ요..
safiyyah_alrijal | 2024-08-11 | Is she that kid that do mukbang before this... I really getting old....
xoliqulov_sharif | 2024-08-11 | Uzbek Sila
nengacie | 2024-08-11 | Es di tiup 😭🤣
jyuna___2 | 2024-08-11 | 美味そー
shin._.kub | 2024-08-11 | คือนี่หิวไง😢
ham233454 | 2024-08-11 | دوست دارم امتحان کنم😍
mixxy07._ | 2024-08-11 | Es campur jir lebih enak
my_life111215 | 2024-08-11 | 무설탕이든 뭐든 그냥 달잖어..
sofi.lalik | 2024-08-11 | Tdocguvd
sofi.lalik | 2024-08-11 | ❤️❤️❤️
sofi.lalik | 2024-08-11 | Hola 👋🏻 chica
hyo_miniverse | 2024-08-11 | 입김 불고 먹는거 뭔뎅ㅋㅋㅋㅋㅋㅋ
adrina1hm | 2024-08-11 | ابدو خیار ❌ ابدو شیرینی ✅😂
sv._.2011 | 2024-08-10 | so cool😍😍
_shakhzoda___official | 2024-08-10 | 😂😂😍
taliatalia7257 | 2024-08-10 | ❤️❤️
xin_yan11.09 | 2024-08-10 | That's what I do somethime😂😂😂
6mai15 | 2024-08-10 | めっちゃ美味しそう！
turbos1ken | 2024-08-10 | Çok kiskandim bende yapicam
77bbibd | 2024-08-10 | tree tree哒
yuri_5190 | 2024-08-10 | @anjgkwl153 탕후루화채어때
aca_shalsa650688 | 2024-08-10 | 언니 매운거 먹어보세요 따라오세요
abdrahmanroza | 2024-08-10 | 크와체 😍
shhar1pova_a | 2024-08-10 | чем-то похожа на дочь марго
fish._.0340 | 2024-08-10 | 原來不是只有我吃冷的還是會下意識吹一下
_sayfullayevas_ | 2024-08-10 | 😍
harmonygga_69 | 2024-08-10 | Es campur
melody_102177 | 2024-08-10 | 這聲音感覺很美味😍
_gloriaheree | 2024-08-10 | Tang Hulu and Hwachae
newrice12 | 2024-08-10 | น่ากินอ้า
kthvrse.0 | 2024-08-10 | No me da risa q le haya soplado pk a mi tmb me pasa 😞"
2024-08-05,1.5만,(광고) 하나 먹으면 계속 먹게 되는 바로 그 과자ㅠ (feat 이모지 먹방) 51주,"#농심, #빵부장라즈베리빵, #크로와상, #라즈베리, #빵지순례, #빵덕후, #빵순이, #nongshim, #먹방, #mukbang, #빵부장","ooe_ouoa | 2025-04-20 | 첨에 치킨너겟인줄..
hajongseob2 | 2025-01-16 | 저거 초코맛 우유랑 섞어 먹으면 맛있는
diana_x2el | 2024-12-06 | Its so good
ham233454 | 2024-08-11 | خوشمزه بنظر میاد 🤤❤️
kimihikokana | 2024-08-10 | kawaii♥️( * ֦ơωơ֦)
phw.thaoor_ | 2024-08-10 | xinhhquaaa àaa ToT
wjddusal38 | 2024-08-09 | 첨에 용가이치킨같은건줄 ㅋㅋㅋㅋ
hson87264 | 2024-08-08 | 정말 맛있어 보여요 ☺️
_tbssw | 2024-08-07 | Saludos desde México ❤️
the_sinking_artist | 2024-08-07 | Toctocsia what kind of picture is that that is raspberry that is in a pink bag so isn’t it called a raspberry croissant bread chips or what but when I search for it it doesn’t show up on my phone can you please send me a picture of it what it looks like?
a.ouy1 | 2024-08-06 | 약간서이브느낌있음
jeonghyeon491 | 2024-08-06 | 처음에 치킨인줄 아랏는데 허허
bts.vui | 2024-08-06 | پرفکت
bts.vui | 2024-08-06 | 🔥🔥🔥🔥🔥🔥
bts.vui | 2024-08-06 | منم میخوامممممم
ll.soda | 2024-08-05 | 맛있겠돠....
jiwoong_nada | 2024-08-05 | 요거트 어디 거예요?
gyuran1203 | 2024-08-05 | 빵부장 겁나 좋아하는데 꼭 먹어야즤
wu._.1115 | 2024-08-05 | 😍😍😍"
2024-08-03,17.5만,이거 좋아하시는 분??😭 51주,"#toctocsia, #톡톡시아, #먹방, #mukbang, #asmr, #회, #산낙지","owo_0147 | 2025-05-09 | ❤️❤️
hyori_566 | 2025-05-01 | 어릴 때먹고 엄마가 안사줘서 못 먹었는데ㅠ
_soyu1409_ | 2025-03-29 | 와 맛있는디....
zhuying150920 | 2025-02-11 | @bk_fanss
erixns_ | 2025-02-05 | 저거 식당에서 봤는데 징그러워서 안 먹었는데 왠지 시아님이 드시는거 보니깐 먹고싶은.. ㅎㅎㅎㅎㅎ
yej_i0420 | 2025-01-28 | 소리...!
snowstar_0225 | 2025-01-28 | 왕 맛있겠당
koeunyul | 2025-01-27 | 언니 이뻐용
jana_almasri7 | 2025-01-26 | والله مو زعلانة إلى عالدودات فكربن حالن بمتاها
igayeon784 | 2025-01-24 | 아뉘 ㄹㅇ ㅈㄴ 맛있겠다다다다다
mandu78710 | 2025-01-22 | 이분은 사춘기가 않오나?
abuzuhearalali | 2025-01-22 | 😮
taeyeon7561 | 2025-01-22 | 저 엉청 좋아해요
joyeonji313 | 2025-01-22 | 한명 먹을때 2마리는 기본 입니다 그만큼 좋아해욯ㅎㅎㅎ
_nanis_corls | 2025-01-22 | Cada q la veo se me a figura ala niña del aro 😅🫶🏻
aleynoss27 | 2025-01-21 | Onlar canlı ya midendede glup glup yaparsa
24yu6won | 2025-01-20 | İ whant some
k1ssmeundead | 2025-01-19 | Yess it’s so good
muratbekovasayha | 2025-01-19 | 😢
yujaehyi161 | 2025-01-16 | 저요!!!저 진짜 좋아해요
geongdyung | 2025-01-15 | 한입만요ㅠ..
gimeungyeong426 | 2025-01-14 | 저!!!!!!!!!!!!!!!!!!!!!!!!!!!!!요!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1_uffy_ | 2025-01-14 | 한입만요
zhuying150920 | 2025-01-13 | 너의 모습은 어린아이 같아
tjfdbsdl | 2025-01-13 | 나요
dasel_officail | 2025-01-12 | 아...산낙지 먹고싶다
coewangyu527 | 2025-01-10 | 와 미쳤다
shinyunchan2 | 2025-01-07 | 아 맜있겠다
kimgun110807 | 2025-01-07 | 아 나 이거 완전 좋아하는데 맛있겠다~
giyeomi181 | 2025-01-05 | 언니는 너무 이뻐서 문제야...어떻게 산낙지를 먹으면서도 이렇게 이쁘지?!..
panther.119530 | 2025-01-04 | 나도 먹고싶다ㅠ
ex.uex | 2025-01-03 | 저여 저 육회랑도먹고그냥 낙지도먹어요 있으면 환장해요😂
ana.moto94 | 2025-01-02 | Come bien
iharang441 | 2025-01-01 | 저좋아해요
daeun_kim_0707 | 2024-12-31 | 어제먹은
13._.gaeun | 2024-12-31 | 주변에 횟집 하세요?❤️
duls.dlqslek_ | 2024-12-28 | 산낙지....나두 먹구싶다
iyujun7721 | 2024-12-19 | 와....맛있겠다......
bigmac34_ | 2024-12-10 | 마싯겠다
ga_s_anova | 2024-12-09 | 😮😮
cilxenzq._ | 2024-12-07 | น่ากินชิบหาย
caeri_zrrtieug | 2024-12-04 | Obviously the post was not swallowed 😁
seoyul_lee_9 | 2024-12-03 | 저 이거 겁나 좋아해요!
zuzia_phuong_linh | 2024-12-03 | I love this food 😍
zuzia_phuong_linh | 2024-12-03 | So good 😊
adzrfirfan | 2024-12-01 | 😂😮😍😢
wissal_15s | 2024-11-28 | i特大成u特恶❤也是偶然弄。
caca__yxz | 2024-11-27 | Mending ini daripada intan Lembata yang dia makan guritanya udah ga fresh
dohyojin1117 | 2024-11-26 | 나도 산낙지..😢
juzi5467 | 2024-11-25 | 看起来很好吃❤️
winyi4911 | 2024-11-23 | 😂😂😂
elowsss1 | 2024-11-21 | abla nasill yedin onuuu
kimhanadaa | 2024-11-20 | 와 겁나 맛있게다..
skin_body_dg | 2024-11-18 | Esta vivo😢😭
piqaaachan | 2024-11-17 | Kalo gw sih udah muntah duluan
ukjee7 | 2024-11-16 | 소리대박❤️
suhyun_0221 | 2024-11-15 | 먹고싶다😢
yuyeonseo779 | 2024-11-13 | 아맜있겠다❤️❤️❤️❤️
so128712 | 2024-11-13 | 살아있는거 그냥 먹는거예요 ?! 저는 먹기 무서울것 같은뎅 …
adiya.yes.prvt | 2024-11-13 | @marr.go33 d
retaniaaaa_ | 2024-11-12 | wes gede arek e😂
woo_bi_n1 | 2024-11-11 | 원희닮음
jeongjjinbbang | 2024-11-09 | 아니 먹방하는 사람들은 진짜로 마이크를 어따 대고 먹는건지 몰겠네요 ㅋㅋ
e_ecrinn16 | 2024-11-09 | Düzgün ye çarparım
soofi5850 | 2024-11-04 | 😋😋😋😋
j__o.ha | 2024-11-02 | 산낙지 삼킬때 절대 조심... 호록 할때도!
shenqing1005 | 2024-10-30 | 我想尝试活章鱼，但我害怕它们在我舌头上蠕动的感觉。
chinnakrit2555 | 2024-10-13 | 이건 정말 맛있어요.😍
0r7l14 | 2024-10-12 | 제가 샣어
mariam690064 | 2024-10-05 | وهي حيه ي بت الناااس؟
yercucesiecot | 2024-10-05 | Noodle yiyince kuzenim ne yedigimi dusunuyor
scorfzr | 2024-10-04 | É só eu que tava torcendo pra ela se engasgar?(Dscp)
guitra_09890 | 2024-10-03 | 유튜브에서 새콤달콤한 파란사탕을 먹던 영상이 아직도 기억나요.❤️🙌
xp_0sz1 | 2024-09-28 | 日本でも流行っていて僕前食べてとても美味しかったので皆様にも食べてみてください‼︎
ni._.0629 | 2024-09-28 | 生章魚真的很好吃😍🫰🏻
g.jjip | 2024-09-28 | Corona will come back because of the Koreans and China 🙂
gnxv._.15 | 2024-09-28 | 산낙지👏👏👏🙌
wytsennai | 2024-09-28 | no soju?
hoon._.0127 | 2024-09-27 | 먹고십다
ga_hune130 | 2024-09-24 | 원전 좋아하는데…
lim_eun_yul12 | 2024-09-18 | 아버님의 다급한 목소리
i_am_so_cute_vt8tti6tii6ti6tii | 2024-09-12 | That's raw 😨
hyunlee0930 | 2024-09-10 | 저요 저 진짜진짜 좋아해용👏👏😍😍❤️❤️
yongbok_love_stay09150 | 2024-09-08 | 아 너무 맛있겠다ㅠㅠㅠ퓨
yx.e0i | 2024-09-08 | 킹받는데 항상 맛있게먹어서 100점
hamiddizell123 | 2024-09-01 | 良かったです
wyn.ngn_ | 2024-08-24 | 맙소사 코피가 나는 것 같나요??
41_atmacaezgi | 2024-08-24 | Düzgünyeamk
gimgyubin686 | 2024-08-23 | 저요!저요 참기름이 예술이긴한데
heba_ramadan_14 | 2024-08-22 | هي حاطة المايك في البلعوم ولا ايه
irem.yldss | 2024-08-22 | LAN HAREKET EDİYOR O?
tw.hijn16_ | 2024-08-21 | So cute <3
chocokuppp | 2024-08-20 | แล้วคุณพรี่ใส่เสื้อขาวมากินไรแบบนี้
jazmin_mocsel | 2024-08-20 | Now i'm hungry
zanmang_loopy1007 | 2024-08-19 | 톡톡시아님 먹잘알 낙지는 사랑이쥐~~~
hyunnashh__ | 2024-08-19 | she like asa baemon
y__o__25 | 2024-08-16 | 🫶🏻😻👍
anvu1128 | 2024-08-16 | So satisfying and crunchy 😢👏🔥😭❤️😍😮
basketyagmur_1 | 2024-08-16 | Canlı ya ooo😱
bad___.girl._ | 2024-08-15 | 😱😱😱"
2024-08-01,3.6만,(광고) 설탕무첨가 탕후루 더 맛있게 먹는 방법!!😭 52주,"#달콤왕가탕후루, #탕후루, #왕가탕후루, #달콤바삭, #설탕무첨가, #설탕무첨가탕후루, #신선과일","erdnnne_e | 2025-02-02 | pzdagej hamariig cn harhaar bur pizdal gej helmeer sangdh ym pizda
wesio_2 | 2024-10-16 | 맛있겠다ㅣ ❤️
pt.hestysaraswati_ | 2024-10-07 | ❤️❤️❤️❤️
kje3116 | 2024-09-19 | 탕후루 땡긴다!
chipchipbell | 2024-08-23 | 정말 다 먹을 수 있나요? 🤯
snow_aejf | 2024-08-13 | I have seen so many foreigner eat Tang HuLu I've never seen They eat an authentic hawthorn Tang HuLu
ham233454 | 2024-08-11 | 😋😋
leesgifthouse | 2024-08-06 | 😍😍
chanko0609 | 2024-08-03 | 口と頬が可愛い👏👏
llxqvrs_ | 2024-08-03 | おいしそう！いちか食べよ〜
eun_you1029 | 2024-08-03 | 맛있겠다ㅠ
shafaslsabila26 | 2024-08-02 | Cute
icohyi744 | 2024-08-02 | ❤️맛있어보여요😍😍😍😍
nohab.oqami | 2024-08-02 | نبي روتينك بالعنايه
no.one05.28 | 2024-08-01 | Sooo cute😍
tanishkajoshis | 2024-08-01 | are you eating tomatoes with the pink drink? or is it strawberries ?
hxuay.1 | 2024-08-01 | 설탕 무첨가면 스테비아인가
wangga_mangpo | 2024-08-01 | 설탕 무첨가😍
ghjubfcfvvf233 | 2024-08-01 | 감동적이네요
지금 내 입에 넣고 싶어
그런데 과일은 어떻게 준비하셨나요?❤️😍
pooneh_paran_88 | 2024-08-01 | 🔥🔥
vv.frzx_ | 2024-08-01 | ❤️❤️❤️"
2024-07-29,2만,(광고) 여름 한정으로만 먹을 수 있는 신박한 떡볶이..ㄷㄷ 😱 52주,"#삼첩분식, #바닐라로제떡볶이, #로제떡볶이, #떡볶이, #여름신상, #먹방, #mukbang, #한정판","cyragiesbrecht04 | 2025-01-21 | 😳🤤🤤
yauyc121227 | 2024-12-23 | 저거 아이스크림이에요?
rladbsdn_0324 | 2024-09-18 | 추흡하고싶다
ham233454 | 2024-08-11 | پس من چی ؟؟😯
pwulse_ri | 2024-08-04 | 와, 이거 꼭 증명하고 싶었어😢
loulwa506 | 2024-08-02 | كم عمرك
atugarisan | 2024-08-01 | 박수칠정도로 맛있는거에요? 진짜 맛나게 드신당... 😢
tereso1224 | 2024-07-30 | 발명한사람 🙌
ss90.10.29 | 2024-07-30 | 시아 그만 이뻐져라아아아
kimihikokana | 2024-07-30 | 🌈✨🌈✨🌈✨🌈✨🌈✨🌈✨🌈
kimihikokana | 2024-07-30 | ❤🫶🏻🌈🧡🫶🏻🌈💖🫶🏻🌈💛🫶🏻🌈❤
ishdbfjeosn | 2024-07-29 | 😍😋🤤
nyannkor | 2024-07-29 | 韓国行きたいいいいい
seohan._.b | 2024-07-29 | 진짜 맛있겠다...😢
ghjubfcfvvf233 | 2024-07-29 | 지금 먹고 싶어요
입에 넣고싶다❤️
yoseob_iing | 2024-07-29 | 👍👍
lamborghiniurusbenz | 2024-07-29 | 😮
steyell3 | 2024-07-29 | 한국가고싶다ㅏㅏㅏㅏ😢
yuyuerer0043 | 2024-07-29 | 1빠당❤️❤️"
2024-07-25,6.4만,돌리면 바로 음료수가 만들어지는 신기한 일본 음료수..😱 53주,"#toctocsia, #톡톡시아, #먹방, #mukbang, #asmr, #matchalove, #먹스타그램, #일본음료수","ziyywehh | 2024-10-31 | Halalkah?
yoodist_ | 2024-10-28 | @sebastian__tedy beli bang
tatitutetot.9 | 2024-09-29 | @sebastian__tedy
anvu1128 | 2024-08-16 | I thought that was in a chilli bottle😂
ham233454 | 2024-08-11 | صدای نوشیدنت رو دوست دارم 😁
mizzsxc14 | 2024-08-10 | Kumain naka tagilid uminom naka tagilid utak moba te tagilid
leesgifthouse | 2024-08-06 | 👏👏
lll._.lee | 2024-08-01 | 어릴때 편의점에 과일맛나는 저런 음료수 있던거 기억나는사람...
atugarisan | 2024-08-01 | 말차는 쓰죠.. 어른의 쓴맛이랄까 막이래 😂😂😂
timatimss | 2024-07-29 | I dislike his way of drinking and eating.
mayssa_bacc | 2024-07-28 | انا الوحيدة الي ضغطي انرفع 😂
simonkhoo7007 | 2024-07-27 | @ziey_lz
phakha_walun12 | 2024-07-27 | とても美味しいです。
hibiki7428 | 2024-07-27 | おい美味そう
ellabullsan | 2024-07-26 | 😂😂😂😂😂😂😂😂😂
myaaaa_32 | 2024-07-26 | لماذا تبدين لطيفه عندما تشربين 😇
tgsfmy9295 | 2024-07-26 | これ飲んだことあるけど最近見ないな〜冬限定かな？
_olngtea | 2024-07-25 | As a matcha lover, i need that matcha drink
